ELASTIC
Cu
8.63000000e-06
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu, Elastic
PARAM.:  m/M = 0.00000863, complete set
COMMENT: elastic momentum transfer.
UPDATED: 2012-09-12 13:41:58
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
6.30957000e+05	1.86056000e-29
7.94328000e+05	1.17393000e-29
-----------------------------

EXCITATION
Cu -> Cu( EX1)
3.80000000e+00
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu( EX1), Excitation
PARAM.:  E = 3.8 eV, complete set
UPDATED: 2012-09-12 13:41:14
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
3.80000000e+00	1.00000000e-44
4.03633000e+00	1.46095000e-20
