x,y,Bx,By
-0.23062499999999997,0.24062499999999998,-6.711890549406131e-06,-0.0014722433067501073
-0.23062499999999997,0.24687499999999996,-5.8165138379233e-06,-0.001473292422668773
-0.23062499999999997,0.253125,-4.992848022559855e-06,-0.0014743202294629073
-0.23062499999999997,0.25937499999999997,-4.236538829414214e-06,-0.0014753249815843868
-0.23062499999999997,0.265625,-3.5433836806887927e-06,-0.001476305243937383
-0.23062499999999997,0.271875,-2.9093408671810215e-06,-0.0014772598636003241
-0.23062499999999997,0.27812499999999996,-2.3305361100610163e-06,-0.0014781879428942214
-0.23062499999999997,0.284375,-1.8032668243265425e-06,-0.0014790888138963788
-0.23062499999999997,0.29062499999999997,-1.3240043773798922e-06,-0.001479962014462534
-0.23062499999999997,0.296875,-8.89394615651158e-07,-0.0014808072657898055
-0.23062499999999997,0.303125,-4.962569108130239e-07,-0.001481624451527056
-0.23062499999999997,0.30937499999999996,-1.4158195547659942e-07,-0.0014824135984179943
-0.23062499999999997,0.315625,1.7747148319945621e-07,-0.001483174858445058
-0.23062499999999997,0.32187499999999997,4.6358066444811653e-07,-0.001483908492428416
-0.23062499999999997,0.328125,7.192636618905431e-07,-0.0014846148550238766
-0.23062499999999997,0.334375,9.468846900987712e-07,-0.0014852943810556363
-0.23062499999999997,0.34062499999999996,1.1486598390465485e-06,-0.0014859475731143217
-0.23062499999999997,0.34687499999999993,1.3266631023105751e-06,-0.0014865749903472609
-0.23062499999999997,0.35312499999999997,1.4828326001122995e-06,-0.0014871772383660848
-0.23062499999999997,0.359375,1.6189769121999192e-06,-0.0014877549601962868
-0.23062499999999997,0.365625,1.7367814481804145e-06,-0.0014883088281940292
-0.23062499999999997,0.37187499999999996,1.8378147942679552e-06,-0.0014888395368570233
-0.23062499999999997,0.37812499999999993,1.923534985574071e-06,-0.0014893477964585677
-0.23062499999999997,0.38437499999999997,1.9952956620935352e-06,-0.0014898343274365922
-0.23062499999999997,0.390625,2.0543520745163333e-06,-0.0014902998554727237
-0.23062499999999997,0.396875,2.1018669129967612e-06,-0.001490745107199809
-0.23062499999999997,0.40312499999999996,2.1389159381165365e-06,-0.0014911708064799143
-0.23062499999999997,0.40937499999999993,2.1664933985700874e-06,-0.001491577671198492
